Current parameters: precep_intensity|pressure|windSpeed|temperature|rawWaterTurbidity|settledWaterTurbidity
Cluster #0,"[-1,1014.1,4.69,73.88,-1,-1]","[-1,1014.1,4.69,73.88,-1,-1]","[-1,1015.4,5.82,72.08,-1,-1]","[-1,1014.1,5.82,72.08,-1,-1]","[-1,1016.3,6.93,72.08,-1,-1]","[-1,1014.7,4.69,70.28,-1,-1]","[-1,1016.3,4.69,72.08,-1,-1]","[-1,1015.7,5.52,71,-1,-1]","[-1,1011.3,5.35,67.71,-1,-1]","[-1,1015.5,9.18,73.88,-1,-1]","[-1,1016.1,4.69,72.08,-1,-1]","[-1,1014.5,5.82,73.88,-1,-1]"
Cluster #1,"[-1,1012.8,6.93,77.46,-1,-1]","[-1,1012.8,6.93,77.46,-1,-1]","[-1,1013.4,3.36,75.69,-1,-1]","[-1,1015,4.69,77.46,-1,-1]","[-1,1014.2,3.36,75.69,-1,-1]"
Cluster #2,"[-1,1015.4,0,70.28,-1,-1]","[-1,1015.4,0,70.28,-1,-1]","[-1,1014.7,0,70.28,-1,-1]","[-1,1017.9,0,66.67,-1,-1]","[-1,1015.5,0,68.47,-1,-1]","[-1,1014.2,1.98,70.1,-1,-1]","[-1,1016.9,0,72.08,-1,-1]","[-1,1014.4,2.24,72.08,-1,-1]","[-1,1013.7,0,73.88,-1,-1]","[-1,1014.5,0,73.88,-1,-1]","[-1,1017.7,0,70.28,-1,-1]","[-1,1013.6,0,70.28,-1,-1]"
Cluster #3,"[-1,1017.8,3.36,70.28,-1,-1]","[-1,1017.8,3.36,70.28,-1,-1]","[-1,1018,4.69,72.08,-1,-1]","[-1,1016.9,4.69,70.28,-1,-1]","[-1,1017.3,5.56,70.5,-1,-1]","[-1,1017.4,3.13,69.83,-1,-1]","[-1,1016.8,3.47,69.57,-1,-1]","[-1,1013.7,2.93,69.13,-1,-1]","[-1,1016.3,3.67,69.13,-1,-1]","[-1,1015.4,5.93,68.51,-1,-1]","[-1,1016.3,3.36,72.08,-1,-1]","[-1,1017.5,2.24,66.67,-1,-1]"
Cluster #4,"[-1,-1,0,70.28,-1,-1]","[-1,-1,0,70.28,-1,-1]","[-1,-1,0,73.88,-1,-1]","[-1,-1,1.54,76.42,-1,-1]"
Cluster #5,"[-1,1018.1,6.93,66.67,-1,-1]","[-1,1018.1,6.93,66.67,-1,-1]","[-1,1020.2,6.93,68.47,-1,-1]","[-1,1019.3,9.18,70.28,-1,-1]","[-1,1017.7,6.93,70.28,-1,-1]"
Cluster #6,"[-1,-1,6.93,61.27,-1,-1]","[-1,-1,6.93,61.27,-1,-1]","[-1,-1,4.69,64.88,-1,-1]","[-1,-1,4.69,68.47,-1,-1]","[-1,-1,0,63.07,-1,-1]"
Cluster #7,"[-1,1023.6,16.1,61.27,-1,-1]","[-1,1023.6,16.1,61.27,-1,-1]","[-1,1023.3,11.39,59.48,-1,-1]"
